"Ano";"Estado";"Município";"Controle";"Frequenta_Curso_Bin2";"Instrucao_Responsavel_UD";"Idade_Responsavel_UD";"Idade_Responsavel_UD_Quad";"N_Hab_UD";"Renda_Domiciliar_Per_Capita_SM";"Ocupacao_Responsavel_UD_NOVA";"Composicao_Familiar_NOVA";"Idade";"Sexo";"Raca_Nova";"Regional"
2010;31;6200;859583;"1 Frequenta";"2 Médio completo e superior incompleto";30;900;3;0,98039;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1042433;"1 Frequenta";"3 Superior completo";30;900;4;3,43137;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1252672;"1 Frequenta";"3 Superior completo";27;729;3;7,18955;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;1270689;"1 Frequenta";"3 Superior completo";56;3136;4;2,70098;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1634732;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";27;729;2;0,78431;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;2240680;"1 Frequenta";"3 Superior completo";43;1849;3;5,57516;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;2331595;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";40;1600;2;0;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;2389515;"1 Frequenta";"2 Médio completo e superior incompleto";37;1369;3;1,11765;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;2917689;"1 Frequenta";"3 Superior completo";35;1225;4;1,96078;"0 Outros";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;3089291;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";43;1849;4;0,84314;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;3352413;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";40;1600;3;0,39647;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;3464398;"1 Frequenta";"3 Superior completo";39;1521;4;13,52941;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;3710401;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";63;3969;2;0,375;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;3710401;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";63;3969;4;0,375;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;4056012;"1 Frequenta";"3 Superior completo";44;1936;3;5,22876;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;4337587;"1 Frequenta";"3 Superior completo";37;1369;3;7,84314;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;4633402;"1 Frequenta";"3 Superior completo";41;1681;3;6,53594;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;4739048;"1 Frequenta";"3 Superior completo";45;2025;4;7,35294;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;4739048;"1 Frequenta";"3 Superior completo";45;2025;4;7,35294;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;4741175;"1 Frequenta";"3 Superior completo";78;6084;3;5,99129;"0 Outros";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;5066436;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";52;2704;5;0,53159;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;5066436;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";52;2704;3;0,53159;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;5066436;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";52;2704;2;0,53159;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;5494974;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";40;1600;6;0,22025;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;5516567;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";69;4761;6;0;"0 Outros";"0 Homem solteiro com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;5516567;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";69;4761;6;0;"0 Outros";"0 Homem solteiro com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;5516567;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";69;4761;6;0;"0 Outros";"0 Homem solteiro com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;5541584;"1 Frequenta";"3 Superior completo";40;1600;3;3,92157;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;5944373;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";37;1369;4;0,43824;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;107974;"1 Frequenta";"2 Médio completo e superior incompleto";35;1225;4;2,67353;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;119543;"1 Frequenta";"2 Médio completo e superior incompleto";42;1764;3;2,28759;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;183424;"1 Frequenta";"1 Fundamental completo e médio incompleto";29;841;4;0,58824;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;554004;"1 Frequenta";"3 Superior completo";40;1600;4;3,23529;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;554956;"1 Frequenta";"3 Superior completo";41;1681;3;9,48367;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;604417;"1 Frequenta";"1 Fundamental completo e médio incompleto";37;1369;2;1,27451;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;665640;"1 Frequenta";"2 Médio completo e superior incompleto";46;2116;5;1,92157;"4 Conta Própria";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;739273;"1 Frequenta";"2 Médio completo e superior incompleto";38;1444;4;3,03922;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;1252321;"1 Frequenta";"3 Superior completo";44;1936;2;8,33333;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1258013;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";68;4624;5;1,34453;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1302839;"1 Frequenta";"3 Superior completo";43;1849;4;2,94118;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1318750;"1 Frequenta";"2 Médio completo e superior incompleto";49;2401;4;1,88725;"1 Empregador";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;1318750;"1 Frequenta";"2 Médio completo e superior incompleto";49;2401;4;1,88725;"1 Empregador";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;1503933;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";53;2809;5;0,72696;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1648220;"1 Frequenta";"1 Fundamental completo e médio incompleto";61;3721;4;1,02718;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;1671775;"1 Frequenta";"3 Superior completo";33;1089;3;0,81045;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1717473;"1 Frequenta";"3 Superior completo";39;1521;4;0;"0 Outros";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1751125;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";45;2025;4;1,17647;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;1902036;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";31;961;7;0,84033;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;2040978;"1 Frequenta";"3 Superior completo";59;3481;3;2,62745;"1 Empregador";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;2523090;"1 Frequenta";"2 Médio completo e superior incompleto";68;4624;4;0,61275;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;2680890;"1 Frequenta";"3 Superior completo";53;2809;4;7,47549;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;2719548;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";44;1936;4;2,2549;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;2887512;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";45;2025;4;0,78431;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;2919612;"1 Frequenta";"2 Médio completo e superior incompleto";39;1521;3;1,83006;"0 Outros";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;2935040;"1 Frequenta";"2 Médio completo e superior incompleto";43;1849;4;2,47304;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;3276854;"1 Frequenta";"3 Superior completo";27;729;4;2,69608;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;3614535;"1 Frequenta";"3 Superior completo";29;841;4;1,56863;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;3694544;"1 Frequenta";"2 Médio completo e superior incompleto";28;784;2;1,09314;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;3751058;"1 Frequenta";"2 Médio completo e superior incompleto";30;900;5;0,78431;"1 Empregador";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;3816097;"1 Frequenta";"3 Superior completo";59;3481;4;4,78676;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;4181543;"1 Frequenta";"3 Superior completo";36;1296;4;2,64706;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;4320621;"1 Frequenta";"2 Médio completo e superior incompleto";29;841;4;0,80147;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;4488924;"1 Frequenta";"2 Médio completo e superior incompleto";26;676;3;0,98692;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;4634724;"1 Frequenta";"2 Médio completo e superior incompleto";35;1225;4;5,88235;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;5075657;"1 Frequenta";"3 Superior completo";52;2704;6;2,12418;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;5075657;"1 Frequenta";"3 Superior completo";52;2704;6;2,12418;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;5349332;"1 Frequenta";"3 Superior completo";42;1764;4;2,20588;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;5463846;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";26;676;5;0,8098;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;5943520;"1 Frequenta";"2 Médio completo e superior incompleto";37;1369;4;2,2549;"4 Conta Própria";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;6042186;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";58;3364;5;0,73255;"4 Conta Própria";"2 Mulher solteira com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;6042186;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";58;3364;5;0,73255;"4 Conta Própria";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;73798;"1 Frequenta";"1 Fundamental completo e médio incompleto";48;2304;2;1,23529;"4 Conta Própria";"2 Mulher solteira com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;150332;"1 Frequenta";"2 Médio completo e superior incompleto";30;900;3;1,05882;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;334532;"1 Frequenta";"1 Fundamental completo e médio incompleto";51;2601;3;0,57516;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;521511;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";31;961;5;0,54902;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;715284;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";50;2500;7;0,28571;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;1324532;"1 Frequenta";"3 Superior completo";35;1225;4;4,31373;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1661408;"1 Frequenta";"2 Médio completo e superior incompleto";30;900;2;1,39216;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1941016;"1 Frequenta";"2 Médio completo e superior incompleto";31;961;3;0,817;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;2190134;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";37;1369;7;0,22688;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;2412930;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";32;1024;5;0,50039;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;2742702;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";47;2209;3;0,45098;"4 Conta Própria";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;2880502;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";34;1156;3;0,98692;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;3000805;"1 Frequenta";"2 Médio completo e superior incompleto";29;841;2;0,68627;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;3254850;"1 Frequenta";"1 Fundamental completo e médio incompleto";19;361;3;1,58196;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;3436042;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";53;2809;3;0,85622;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;3577664;"1 Frequenta";"2 Médio completo e superior incompleto";79;6241;3;11,76471;"2 Empregado com CLT ou RP";"0 Homem solteiro com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;3657101;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";37;1369;4;0,35784;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;3895194;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";43;1849;2;0,32353;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;3980112;"1 Frequenta";"2 Médio completo e superior incompleto";35;1225;6;0,57582;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;4080330;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";38;1444;4;0,78431;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;4106838;"1 Frequenta";"3 Superior completo";42;1764;3;6,53594;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;4131788;"1 Frequenta";"2 Médio completo e superior incompleto";41;1681;4;2,20588;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;4582489;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";18;324;3;0,33333;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;4684516;"1 Frequenta";"2 Médio completo e superior incompleto";31;961;3;1,3072;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;4730478;"0 Não frequenta";"1 Fundamental completo e médio incompleto";29;841;4;0,98529;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;4810456;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";64;4096;3;0,24976;"4 Conta Própria";"2 Mulher solteira com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;4810456;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";64;4096;3;0,24976;"4 Conta Própria";"2 Mulher solteira com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;4902966;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";59;3481;5;1,21569;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;4928282;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";50;2500;2;0,5;"0 Outros";"3 Outros";"4 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;5055091;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";54;2916;8;0,16618;"0 Outros";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;5274751;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";63;3969;2;0,46778;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;5279494;"1 Frequenta";"1 Fundamental completo e médio incompleto";38;1444;4;1,71569;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;5851778;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";25;625;3;0,65359;"0 Outros";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;6158336;"1 Frequenta";"2 Médio completo e superior incompleto";24;576;2;0,68627;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;51460;"1 Frequenta";"3 Superior completo";36;1296;3;5,68627;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;433692;"1 Frequenta";"2 Médio completo e superior incompleto";30;900;3;2,15686;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;477769;"1 Frequenta";"3 Superior completo";35;1225;3;6,73202;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;770736;"1 Frequenta";"2 Médio completo e superior incompleto";25;625;5;0,63529;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;948557;"1 Frequenta";"3 Superior completo";36;1296;4;3,62745;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;985961;"1 Frequenta";"2 Médio completo e superior incompleto";37;1369;4;2,20588;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1149534;"1 Frequenta";"2 Médio completo e superior incompleto";38;1444;4;0,98039;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;1330763;"1 Frequenta";"1 Fundamental completo e médio incompleto";37;1369;2;0,46078;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;1449244;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";68;4624;4;0,96078;"0 Outros";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;1563054;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";55;3025;4;0,59314;"0 Outros";"3 Outros";"4 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1644676;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";25;625;3;0;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;1709004;"1 Frequenta";"1 Fundamental completo e médio incompleto";69;4761;3;0,82025;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;1819703;"1 Frequenta";"2 Médio completo e superior incompleto";20;400;4;0,5;"3 Empregado sem CLT";"3 Outros";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;2066317;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";29;841;5;0,92549;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;2105228;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";29;841;3;1,17647;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"7 Pampulha"
2010;31;6200;2151580;"1 Frequenta";"2 Médio completo e superior incompleto";40;1600;4;1,23039;"1 Empregador";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"7 Pampulha"
2010;31;6200;2425946;"1 Frequenta";"2 Médio completo e superior incompleto";38;1444;4;1,96078;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"7 Pampulha"
